,Cumulative Winnings
5946,-1091227
5947,-1090627
5948,-1090262
5949,-1089662
5950,-1088822
5951,-1087972
5952,-1087772
5953,-1087172
5954,-1086708
5955,-1086456
5956,-1086256
5957,-1086156
5958,-1086106
5959,-1086406
5960,-1086206
5961,-1085806
5962,-1085606
5963,-1087206
5964,-1088606
5965,-1088506
5966,-1087306
5967,-1086742
5968,-1091076
5969,-1091076
5970,-1090876
5971,-1090135
5972,-1088935
5973,-1088649
5974,-1088965
5975,-1088463
5976,-1088263
5977,-1092583
5978,-1092383
5979,-1092183
5980,-1092483
5981,-1091729
5982,-1091429
5983,-1096073
5984,-1095873
5985,-1098273
5986,-1097473
5987,-1098073
5988,-1098023
5989,-1097636
5990,-1097586
5991,-1098486
5992,-1099028
5993,-1097228
5994,-1096757
5995,-1096657
5996,-1096156
5997,-1088956
5998,-1088656
5999,-1083256
6000,-1080594
6001,-1080347
6002,-1079429
6003,-1079129
6004,-1089929
6005,-1089629
6006,-1087840
6007,-1087740
6008,-1094760
6009,-1094360
6010,-1093760
6011,-1094960
6012,-1094760
6013,-1094560
6014,-1094260
6015,-1093660
6016,-1093610
6017,-1093010
6018,-1095410
6019,-1095210
6020,-1094910
6021,-1094595
6022,-1094395
6023,-1094095
6024,-1093560
6025,-1093260
6026,-1092390
6027,-1092690
6028,-1090967
6029,-1090370
6030,-1089912
6031,-1089206
6032,-1089762
6033,-1089662
6034,-1090254
6035,-1093854
6036,-1093654
6037,-1093126
6038,-1093126
6039,-1093727
6040,-1104527
6041,-1104427
6042,-1105245
6043,-1106415
6044,-1106365
6045,-1106065
6046,-1105865
6047,-1106265
6048,-1105965
6049,-1107095
6050,-1106664
6051,-1105464
6052,-1104013
6053,-1105435
6054,-1112635
6055,-1111959
6056,-1112473
6057,-1112873
6058,-1112273
6059,-1111089
6060,-1115889
6061,-1114689
6062,-1114489
6063,-1115929
6064,-1116534
6065,-1105734
6066,-1105534
6067,-1105434
6068,-1104853
6069,-1104253
6070,-1103689
6071,-1104489
6072,-1104289
6073,-1104189
6074,-1103989
6075,-1103889
6076,-1103689
6077,-1103089
6078,-1103039
6079,-1103439
6080,-1103239
6081,-1102539
6082,-1106139
6083,-1106439
6084,-1105401
6085,-1105301
6086,-1104501
6087,-1105575
6088,-1105164
6089,-1104953
6090,-1103486
6091,-1103186
6092,-1102986
6093,-1099386
6094,-1099186
6095,-1099966
6096,-1099766
6097,-1103366
6098,-1103166
6099,-1104366
6100,-1104166
6101,-1103866
6102,-1103666
6103,-1107266
6104,-1107066
6105,-1109044
6106,-1107818
6107,-1108718
6108,-1108518
6109,-1109118
6110,-1110783
6111,-1110783
6112,-1112314
6113,-1112114
6114,-1111914
6115,-1111614
6116,-1111414
6117,-1111314
6118,-1109974
6119,-1109874
6120,-1109569
6121,-1110531
6122,-1110481
6123,-1112281
6124,-1111683
6125,-1112163
6126,-1111963
6127,-1111363
6128,-1114954
6129,-1111354
6130,-1110467
6131,-1118567
6132,-1118267
6133,-1118167
6134,-1117967
6135,-1118389
6136,-1118189
6137,-1117367
6138,-1117167
6139,-1117067
6140,-1117467
6141,-1116867
6142,-1116567
6143,-1116467
6144,-1115667
6145,-1116536
6146,-1118206
6147,-1116871
6148,-1116821
6149,-1116621
6150,-1116421
6151,-1116021
6152,-1115971
6153,-1115871
6154,-1121271
6155,-1119965
6156,-1119765
6157,-1119665
6158,-1118865
6159,-1118317
6160,-1118117
6161,-1118117
6162,-1118654
6163,-1119254
6164,-1119054
6165,-1118120
6166,-1117920
6167,-1117820
6168,-1116373
6169,-1120333
6170,-1120133
6171,-1120033
6172,-1118018
6173,-1116818
6174,-1116768
6175,-1114314
6176,-1112514
6177,-1112414
6178,-1115453
6179,-1114988
6180,-1114355
6181,-1112945
6182,-1112745
6183,-1113945
6184,-1116445
6185,-1119325
6186,-1118893
6187,-1118793
6188,-1118282
6189,-1118182
6190,-1118892
6191,-1120092
6192,-1119292
6193,-1120189
6194,-1119989
6195,-1119889
6196,-1118689
6197,-1118489
6198,-1119119
6199,-1119615
6200,-1119565
6201,-1119265
6202,-1119565
6203,-1117930
6204,-1117456
6205,-1118356
6206,-1117956
6207,-1121556
6208,-1121356
6209,-1121776
6210,-1125136
6211,-1121536
6212,-1121136
6213,-1121236
6214,-1124378
6215,-1124278
6216,-1124228
6217,-1124128
6218,-1123928
6219,-1125012
6220,-1126628
6221,-1126328
6222,-1146328
6223,-1153528
6224,-1154028
6225,-1153428
6226,-1153228
6227,-1173228
6228,-1173028
6229,-1172102
6230,-1172602
6231,-1172502
6232,-1172302
6233,-1172602
6234,-1176922
6235,-1176622
6236,-1177777
6237,-1179697
6238,-1178897
6239,-1178586
6240,-1179504
6241,-1179404
6242,-1179076
6243,-1179697
6244,-1179385
6245,-1179285
6246,-1177887
6247,-1177156
6248,-1177106
6249,-1177006
6250,-1174606
6251,-1174006
6252,-1173650
6253,-1174598
6254,-1174398
6255,-1174190
6256,-1173990
6257,-1175068
6258,-1173461
6259,-1173361
6260,-1173361
6261,-1173828
6262,-1181508
6263,-1176108
6264,-1175908
6265,-1176208
6266,-1184308
6267,-1184208
6268,-1184008
6269,-1183708
6270,-1185148
6271,-1185048
6272,-1184848
6273,-1187248
6274,-1187198
6275,-1190078
6276,-1189878
6277,-1189478
6278,-1188994
6279,-1188894
6280,-1188350
6281,-1190750
6282,-1190421
6283,-1189821
6284,-1189621
6285,-1189067
6286,-1190069
6287,-1190471
6288,-1190050
6289,-1194130
6290,-1193930
6291,-1193530
6292,-1196090
6293,-1201989
6294,-1202389
6295,-1201802
6296,-1201502
6297,-1205102
6298,-1204802
6299,-1204202
6300,-1204002
6301,-1201986
6302,-1201786
6303,-1201686
6304,-1201327
6305,-1202435
6306,-1198835
6307,-1198735
6308,-1198535
6309,-1198435
6310,-1203835
6311,-1204883
6312,-1203748
6313,-1202548
6314,-1201465
6315,-1201365
6316,-1200195
6317,-1199795
6318,-1199459
6319,-1199259
6320,-1196027
6321,-1199627
6322,-1198757
6323,-1198409
6324,-1218409
6325,-1218309
6326,-1220140
6327,-1218940
6328,-1218340
6329,-1218140
6330,-1218090
6331,-1219559
6332,-1219359
6333,-1219759
6334,-1221613
6335,-1221413
6336,-1222709
6337,-1228109
6338,-1227909
6339,-1229709
6340,-1229509
6341,-1229409
6342,-1229209
6343,-1228989
6344,-1228428
6345,-1227628
6346,-1228550
6347,-1228450
6348,-1228250
6349,-1227581
6350,-1226981
6351,-1226381
6352,-1226331
6353,-1226231
6354,-1226181
6355,-1227095
6356,-1219796
6357,-1219496
6358,-1226696
6359,-1226470
6360,-1225920
6361,-1225820
6362,-1225770
6363,-1228170
6364,-1227970
6365,-1227870
6366,-1238670
6367,-1238419
6368,-1239998
6369,-1239698
6370,-1245198
6371,-1246380
6372,-1247542
6373,-1247842
6374,-1247642
6375,-1248842
6376,-1248642
6377,-1248542
6378,-1249364
6379,-1245764
6380,-1255364
6381,-1254600
6382,-1257100
6383,-1257000
6384,-1256100
6385,-1256000
6386,-1255800
6387,-1255700
6388,-1255650
6389,-1254450
6390,-1254756
6391,-1254656
6392,-1257626
6393,-1257526
6394,-1257326
6395,-1258094
6396,-1259640
6397,-1257840
6398,-1259678
6399,-1260629
6400,-1260429
6401,-1261430
6402,-1261380
6403,-1261280
6404,-1261080
6405,-1259880
6406,-1259680
6407,-1259580
6408,-1258380
6409,-1258830
6410,-1262748
6411,-1259592
6412,-1264392
6413,-1264292
6414,-1273378
6415,-1273278
6416,-1273078
6417,-1272278
6418,-1272078
6419,-1271978
6420,-1271778
6421,-1271578
6422,-1271378
6423,-1271278
6424,-1271078
6425,-1270978
6426,-1270778
6427,-1270678
6428,-1270270
6429,-1270670
6430,-1270053
6431,-1269277
6432,-1268877
6433,-1270317
6434,-1269964
6435,-1269664
6436,-1269349
6437,-1269125
6438,-1268925
6439,-1266978
6440,-1266928
6441,-1266528
6442,-1265628
6443,-1265528
6444,-1265100
6445,-1245100
6446,-1244006
6447,-1246406
6448,-1245943
6449,-1249543
6450,-1249343
6451,-1249243
6452,-1249193
6453,-1246929
6454,-1246879
6455,-1246264
6456,-1248904
6457,-1246504
6458,-1246082
6459,-1245229
6460,-1244838
6461,-1239438
6462,-1240988
6463,-1240888
6464,-1240688
6465,-1240488
6466,-1242046
6467,-1238446
6468,-1239846
6469,-1239246
6470,-1237621
6471,-1238519
6472,-1238469
6473,-1238265
6474,-1238822
6475,-1238273
6476,-1240125
6477,-1241825
6478,-1241625
6479,-1243024
6480,-1242824
6481,-1245232
6482,-1245032
6483,-1244573
6484,-1244373
6485,-1244273
6486,-1244073
6487,-1243473
6488,-1243136
6489,-1242836
6490,-1242636
6491,-1242336
6492,-1241392
6493,-1242512
6494,-1242312
6495,-1241698
6496,-1241498
6497,-1240148
6498,-1239639
6499,-1239539
6500,-1239489
6501,-1239076
6502,-1239576
6503,-1239376
6504,-1240830
6505,-1251630
6506,-1252210
6507,-1251673
6508,-1252873
6509,-1251673
6510,-1251473
6511,-1250273
6512,-1251450
6513,-1251250
6514,-1251200
6515,-1251100
6516,-1250900
6517,-1249752
6518,-1249552
6519,-1249552
6520,-1249352
6521,-1254752
6522,-1258435
6523,-1263835
6524,-1263635
6525,-1263435
6526,-1263039
6527,-1264039
6528,-1263989
6529,-1265127
6530,-1266066
6531,-1266066
6532,-1265866
6533,-1264066
6534,-1263866
6535,-1262666
6536,-1261854
6537,-1261754
6538,-1281754
6539,-1281654
6540,-1281454
6541,-1281354
6542,-1280822
6543,-1279622
6544,-1278423
6545,-1278123
6546,-1277923
6547,-1277323
6548,-1277273
6549,-1276973
6550,-1276773
6551,-1278393
6552,-1277808
6553,-1276408
6554,-1276208
6555,-1278008
6556,-1276858
6557,-1276545
6558,-1287345
6559,-1287145
6560,-1286179
6561,-1286079
6562,-1285767
6563,-1284087
6564,-1283887
6565,-1283487
6566,-1281261
6567,-1276575
6568,-1277122
6569,-1277022
6570,-1277681
6571,-1277481
6572,-1276886
6573,-1276433
6574,-1276233
6575,-1276133
6576,-1276083
6577,-1276855
6578,-1276495
6579,-1276395
6580,-1276195
6581,-1279692
6582,-1278964
6583,-1281006
6584,-1281520
6585,-1280879
6586,-1280536
6587,-1281076
6588,-1278976
6589,-1280281
6590,-1280894
6591,-1280794
6592,-1279994
6593,-1279894
6594,-1279694
6595,-1279594
6596,-1280314
6597,-1276714
6598,-1279096
6599,-1282246
6600,-1282046
6601,-1302046
6602,-1301541
6603,-1301441
6604,-1300585
6605,-1296385
6606,-1295956
6607,-1295756
6608,-1295556
6609,-1297156
6610,-1296356
6611,-1296256
6612,-1296056
6613,-1295656
6614,-1295456
6615,-1295356
6616,-1294801
6617,-1296009
6618,-1296892
6619,-1298612
6620,-1295912
6621,-1295812
6622,-1294012
6623,-1292812
6624,-1292612
6625,-1292512
6626,-1292312
6627,-1292212
6628,-1292012
6629,-1291212
6630,-1292367
6631,-1291856
6632,-1299056
6633,-1297256
6634,-1297206
6635,-1295406
6636,-1295206
6637,-1294606
6638,-1295446
6639,-1295346
6640,-1294863
6641,-1295953
6642,-1296465
6643,-1295338
6644,-1294342
6645,-1296934
6646,-1298401
6647,-1297801
6648,-1298347
6649,-1296696
6650,-1296496
6651,-1294096
6652,-1296479
6653,-1296379
6654,-1295179
6655,-1294889
6656,-1294689
6657,-1294589
6658,-1294389
6659,-1293388
6660,-1293188
6661,-1292788
6662,-1291616
6663,-1291916
6664,-1291116
6665,-1290516
6666,-1290316
6667,-1290216
6668,-1290016
6669,-1297216
6670,-1296346
6671,-1295673
6672,-1290873
6673,-1290773
6674,-1291679
6675,-1291579
6676,-1291379
6677,-1291279
6678,-1291079
6679,-1290979
6680,-1290779
6681,-1290379
6682,-1289863
6683,-1289763
6684,-1288416
6685,-1293816
6686,-1292967
6687,-1293927
6688,-1299927
6689,-1299827
6690,-1301073
6691,-1300773
6692,-1305573
6693,-1305473
6694,-1305423
6695,-1301823
6696,-1301223
6697,-1301123
6698,-1309223
6699,-1310023
6700,-1309423
6701,-1311103
6702,-1311053
6703,-1309853
6704,-1313453
6705,-1313353
6706,-1313653
6707,-1311443
6708,-1310757
6709,-1311957
6710,-1312869
6711,-1307469
6712,-1306669
6713,-1306397
6714,-1306347
6715,-1305747
6716,-1306311
6717,-1306211
6718,-1306011
6719,-1305911
6720,-1305509
6721,-1309109
6722,-1304789
6723,-1304689
6724,-1304639
6725,-1306266
6726,-1306830
6727,-1306230
6728,-1305791
6729,-1305491
6730,-1305091
6731,-1304891
6732,-1306691
6733,-1304891
6734,-1303635
6735,-1305435
6736,-1305235
6737,-1304541
6738,-1303248
6739,-1302648
6740,-1302048
6741,-1302348
6742,-1303328
6743,-1302928
6744,-1309444
6745,-1309144
6746,-1311387
6747,-1311287
6748,-1310687
6749,-1316087
6750,-1313534
6751,-1313434
6752,-1313234
6753,-1313134
6754,-1312934
6755,-1312734
6756,-1313134
6757,-1313734
6758,-1314693
6759,-1317093
6760,-1317693
6761,-1318240
6762,-1318190
6763,-1326290
6764,-1326090
6765,-1325990
6766,-1325940
6767,-1328280
6768,-1329030
6769,-1325430
6770,-1323712
6771,-1324449
6772,-1327186
6773,-1328740
6774,-1328540
6775,-1328330
6776,-1329938
6777,-1332006
6778,-1330806
6779,-1330330
6780,-1330130
6781,-1329871
6782,-1329671
6783,-1329071
6784,-1330303
6785,-1329622
6786,-1328654
6787,-1327931
6788,-1327014
6789,-1326914
6790,-1326376
6791,-1325776
6792,-1332976
6793,-1334416
6794,-1338016
6795,-1337242
6796,-1336824
6797,-1336724
6798,-1336124
6799,-1335924
6800,-1335724
6801,-1336640
6802,-1336590
6803,-1335841
6804,-1336241
6805,-1336041
6806,-1336864
6807,-1337981
6808,-1337781
6809,-1337481
6810,-1337431
6811,-1339603
6812,-1336358
6813,-1336838
6814,-1335531
6815,-1340931
6816,-1342127
6817,-1342027
6818,-1341227
6819,-1343627
6820,-1343427
6821,-1343827
6822,-1344327
6823,-1355127
6824,-1354927
6825,-1346827
6826,-1348136
6827,-1355336
6828,-1354936
6829,-1354836
6830,-1358436
6831,-1359017
6832,-1360417
6833,-1360317
6834,-1360717
6835,-1360017
6836,-1359817
6837,-1359717
6838,-1359667
6839,-1359567
6840,-1359367
6841,-1359267
6842,-1359067
6843,-1358867
6844,-1358291
6845,-1358191
6846,-1357991
6847,-1358450
6848,-1358250
6849,-1358150
6850,-1358100
6851,-1358000
6852,-1357800
6853,-1358417
6854,-1358102
6855,-1352702
6856,-1352502
6857,-1351272
6858,-1348072
6859,-1347772
6860,-1347722
6861,-1347464
6862,-1346264
6863,-1346164
6864,-1345964
6865,-1347164
6866,-1346786
6867,-1347386
6868,-1347186
6869,-1348969
6870,-1348769
6871,-1346881
6872,-1347181
6873,-1347081
6874,-1346881
6875,-1347281
6876,-1348455
6877,-1350290
6878,-1350090
6879,-1349990
6880,-1348390
6881,-1348290
6882,-1348090
6883,-1347397
6884,-1346917
6885,-1345117
6886,-1345067
6887,-1342667
6888,-1342367
6889,-1343053
6890,-1344286
6891,-1342486
6892,-1345186
6893,-1345086
6894,-1345386
6895,-1345286
6896,-1345236
6897,-1345136
6898,-1344936
6899,-1344162
6900,-1343769
6901,-1346829
6902,-1346629
6903,-1352029
6904,-1347339
6905,-1348507
6906,-1348008
6907,-1346808
6908,-1346171
6909,-1346471
6910,-1347176
6911,-1349500
6912,-1349072
6913,-1348811
6914,-1348611
6915,-1348411
6916,-1347211
6917,-1349611
6918,-1350228
6919,-1350128
6920,-1349756
6921,-1349656
6922,-1351643
6923,-1351543
6924,-1351493
6925,-1349917
6926,-1349045
6927,-1348373
6928,-1350933
6929,-1350633
6930,-1350433
6931,-1350333
6932,-1345926
6933,-1354026
6934,-1353976
6935,-1353876
6936,-1353676
6937,-1354076
6938,-1353429
6939,-1355139
6940,-1353939
6941,-1353344
6942,-1373344
6943,-1376944
6944,-1377716
6945,-1379156
6946,-1378956
6947,-1378656
6948,-1377972
6949,-1374372
6950,-1374322
6951,-1375232
6952,-1374522
6953,-1374422
6954,-1374222
6955,-1374022
6956,-1373422
6957,-1372822
6958,-1372772
6959,-1371572
6960,-1370802
6961,-1370202
6962,-1369402
6963,-1369202
6964,-1368682
6965,-1369282
6966,-1369082
6967,-1368982
6968,-1368932
6969,-1368832
6970,-1368232
6971,-1369808
6972,-1372508
6973,-1371792
6974,-1371592
6975,-1371392
6976,-1371192
6977,-1369973
6978,-1371443
6979,-1367843
6980,-1367643
6981,-1362543
6982,-1362543
6983,-1362243
6984,-1364553
6985,-1363826
6986,-1364466
6987,-1364366
6988,-1364166
6989,-1364066
6990,-1361862
6991,-1361262
6992,-1360810
6993,-1359610
6994,-1358280
6995,-1358066
6996,-1357674
6997,-1357074
6998,-1356874
6999,-1357921
7000,-1357721
7001,-1357160
7002,-1356960
7003,-1356860
7004,-1356660
7005,-1356560
7006,-1358417
7007,-1358117
7008,-1363517
7009,-1363317
7010,-1364997
7011,-1363797
7012,-1362899
7013,-1362799
7014,-1363544
7015,-1363444
7016,-1362875
7017,-1362675
7018,-1362040
7019,-1361740
7020,-1361323
7021,-1361223
7022,-1360426
7023,-1359926
7024,-1359876
7025,-1359776
7026,-1359576
7027,-1354176
7028,-1361376
7029,-1360934
7030,-1365834
7031,-1365118
7032,-1374718
7033,-1374618
7034,-1375118
7035,-1374518
7036,-1374177
7037,-1373877
7038,-1374531
7039,-1373331
7040,-1373131
7041,-1368684
7042,-1368484
7043,-1368384
7044,-1368184
7045,-1367958
7046,-1367358
7047,-1372398
7048,-1373152
7049,-1373052
7050,-1374996
7051,-1374396
7052,-1374085
7053,-1371995
7054,-1363895
7055,-1363495
7056,-1363445
7057,-1364312
7058,-1363912
7059,-1363273
7060,-1363073
7061,-1362973
7062,-1362773
7063,-1362351
7064,-1360751
7065,-1360651
7066,-1360451
7067,-1358725
7068,-1358675
7069,-1362990
7070,-1362790
7071,-1362690
7072,-1362090
7073,-1361990
7074,-1361790
7075,-1358190
7076,-1361890
7077,-1361690
7078,-1365174
7079,-1364974
7080,-1367282
7081,-1372682
7082,-1392682
7083,-1392582
7084,-1392382
7085,-1392982
7086,-1393596
7087,-1392590
7088,-1392540
7089,-1393478
7090,-1393008
7091,-1391208
7092,-1390185
7093,-1389985
7094,-1389652
7095,-1389452
7096,-1409452
7097,-1409352
7098,-1409152
7099,-1408424
7100,-1408224
7101,-1407714
7102,-1407514
7103,-1406393
7104,-1406193
7105,-1405893
7106,-1405431
7107,-1405131
7108,-1405081
7109,-1404481
7110,-1402881
7111,-1402581
7112,-1402531
7113,-1401931
7114,-1401731
7115,-1401631
7116,-1401097
7117,-1411897
7118,-1411847
7119,-1413047
7120,-1413047
7121,-1412456
7122,-1412256
7123,-1412156
7124,-1412491
7125,-1412191
7126,-1412493
7127,-1413293
7128,-1410034
7129,-1409934
7130,-1409734
7131,-1409334
7132,-1408666
7133,-1405966
7134,-1405502
7135,-1404902
7136,-1404702
7137,-1405109
7138,-1404694
7139,-1404594
7140,-1404394
7141,-1404094
7142,-1403674
7143,-1403574
7144,-1403374
7145,-1403941
7146,-1403741
7147,-1401453
7148,-1401091
7149,-1400491
7150,-1400021
7151,-1400554
7152,-1405354
7153,-1405054
7154,-1402654
7155,-1405534
7156,-1405334
7157,-1412534
7158,-1412176
7159,-1413076
7160,-1412876
7161,-1412276
7162,-1412076
7163,-1410276
7164,-1409609
7165,-1416809
7166,-1414404
7167,-1425204
7168,-1425004
7169,-1424725
7170,-1424525
7171,-1424125
7172,-1423684
7173,-1418284
7174,-1418084
7175,-1417484
7176,-1417284
7177,-1417184
7178,-1415063
7179,-1414174
7180,-1413974
7181,-1416614
7182,-1416914
7183,-1416814
7184,-1416386
7185,-1416943
7186,-1416743
7187,-1415866
7188,-1415566
7189,-1426366
7190,-1426166
7191,-1426866
7192,-1428278
7193,-1428178
7194,-1427978
7195,-1428732
7196,-1433052
7197,-1431852
7198,-1451852
7199,-1451752
7200,-1454452
7201,-1452952
7202,-1452415
7203,-1452315
7204,-1457715
7205,-1459315
7206,-1459890
7207,-1461090
7208,-1458441
7209,-1458141
7210,-1457941
7211,-1457341
7212,-1457141
7213,-1460741
7214,-1462421
7215,-1462321
7216,-1464721
7217,-1466407
7218,-1462098
7219,-1461998
7220,-1461798
7221,-1461698
7222,-1461498
7223,-1461198
7224,-1461148
7225,-1460669
7226,-1460069
7227,-1460369
7228,-1456845
7229,-1456645
7230,-1455845
7231,-1452965
7232,-1454101
7233,-1454001
7234,-1453801
7235,-1453701
7236,-1452901
7237,-1451701
7238,-1450364
7239,-1449589
7240,-1450112
7241,-1450592
7242,-1449632
7243,-1449532
7244,-1449332
7245,-1451275
7246,-1451075
7247,-1451375
7248,-1451175
7249,-1450575
7250,-1461663
7251,-1461563
7252,-1461513
7253,-1462040
7254,-1459340
7255,-1461740
7256,-1461540
7257,-1462593
7258,-1462170
7259,-1462902
7260,-1462852
7261,-1462552
7262,-1462502
7263,-1462402
7264,-1461475
7265,-1461475
7266,-1454275
7267,-1454075
7268,-1453875
7269,-1461975
7270,-1460441
7271,-1462201
7272,-1462151
7273,-1466951
7274,-1467474
7275,-1470354
7276,-1470304
7277,-1470204
7278,-1470004
7279,-1469904
7280,-1469087
7281,-1468387
7282,-1467955
7283,-1466995
7284,-1463395
7285,-1455295
7286,-1455595
7287,-1455495
7288,-1455295
7289,-1454895
7290,-1453968
7291,-1453368
7292,-1453168
7293,-1452968
7294,-1451764
7295,-1450964
7296,-1450581
7297,-1450181
7298,-1450531
7299,-1449749
7300,-1449549
7301,-1451949
7302,-1453873
7303,-1452305
7304,-1452105
7305,-1452005
7306,-1451955
7307,-1451955
7308,-1451592
7309,-1449192
7310,-1448992
7311,-1449906
7312,-1450406
7313,-1454006
7314,-1453956
7315,-1453656
7316,-1453456
7317,-1452856
7318,-1452656
7319,-1452072
7320,-1452623
7321,-1453114
7322,-1452914
7323,-1451114
7324,-1450649
7325,-1450349
7326,-1450149
7327,-1451522
7328,-1451322
7329,-1451222
7330,-1450622
7331,-1453022
7332,-1452822
7333,-1455222
7334,-1455172
7335,-1454872
7336,-1457032
7337,-1456932
7338,-1456932
7339,-1456632
7340,-1456947
7341,-1457247
7342,-1457047
7343,-1456247
7344,-1456047
7345,-1455833
7346,-1455633
7347,-1455533
7348,-1454733
7349,-1455033
7350,-1452633
7351,-1451788
7352,-1453982
7353,-1453020
7354,-1473020
7355,-1472720
7356,-1471324
7357,-1479424
7358,-1478890
7359,-1480090
7360,-1479890
7361,-1479690
7362,-1478814
7363,-1482532
7364,-1482332
7365,-1483396
7366,-1484296
7367,-1495096
7368,-1495046
7369,-1494946
7370,-1494146
7371,-1495640
7372,-1495440
7373,-1495340
7374,-1496869
7375,-1497704
7376,-1497104
7377,-1496804
7378,-1495811
7379,-1497836
7380,-1497636
7381,-1496436
7382,-1497343
7383,-1495543
7384,-1495493
7385,-1490093
7386,-1490093
7387,-1489993
7388,-1491383
7389,-1489977
7390,-1489927
7391,-1489722
7392,-1492922
7393,-1491610
7394,-1491410
7395,-1486010
7396,-1487084
7397,-1488360
7398,-1488160
7399,-1488060
7400,-1486860
7401,-1486760
7402,-1487184
7403,-1487084
7404,-1486884
7405,-1486584
7406,-1486384
7407,-1486284
7408,-1486284
7409,-1485980
7410,-1485494
7411,-1485994
7412,-1483739
7413,-1483310
7414,-1483110
7415,-1483510
7416,-1484729
7417,-1484429
7418,-1504429
7419,-1503829
7420,-1503629
7421,-1504819
7422,-1504619
7423,-1504519
7424,-1505438
7425,-1505338
7426,-1505138
7427,-1501538
7428,-1500938
7429,-1500638
7430,-1500438
7431,-1500338
7432,-1499898
7433,-1500882
7434,-1500582
7435,-1505982
7436,-1505782
7437,-1509382
7438,-1508442
7439,-1509258
7440,-1505767
7441,-1507567
7442,-1506805
7443,-1507405
7444,-1507205
7445,-1506990
7446,-1507532
7447,-1506932
7448,-1505868
7449,-1505591
7450,-1506366
7451,-1506266
7452,-1504561
7453,-1504961
7454,-1504638
7455,-1503826
7456,-1506437
7457,-1506337
7458,-1505137
7459,-1505037
7460,-1504837
7461,-1505978
7462,-1505778
7463,-1505678
7464,-1525678
7465,-1525578
7466,-1526478
7467,-1528878
7468,-1528499
7469,-1530007
7470,-1529107
7471,-1529007
7472,-1529513
7473,-1529413
7474,-1529052
7475,-1529452
7476,-1528997
7477,-1528897
7478,-1528498
7479,-1528898
7480,-1529216
7481,-1529016
7482,-1528966
7483,-1528966
7484,-1528766
7485,-1528138
7486,-1527938
7487,-1529738
7488,-1530589
7489,-1531269
7490,-1532541
7491,-1532541
7492,-1532341
7493,-1531741
7494,-1533199
7495,-1533199
7496,-1532999
7497,-1532699
7498,-1532499
7499,-1532299
7500,-1532249
7501,-1533347
7502,-1533147
7503,-1532847
7504,-1532797
7505,-1532197
7506,-1531897
7507,-1531797
7508,-1531103
7509,-1531003
7510,-1530203
7511,-1529603
7512,-1530356
7513,-1531556
7514,-1531215
7515,-1538415
7516,-1537959
7517,-1539238
7518,-1539038
7519,-1538938
7520,-1538138
7521,-1537338
7522,-1538479
7523,-1538379
7524,-1534812
7525,-1534712
7526,-1534057
7527,-1536457
7528,-1536257
7529,-1536157
7530,-1538657
7531,-1538557
7532,-1539058
7533,-1538958
7534,-1538632
7535,-1539527
7536,-1539087
7537,-1539854
7538,-1539010
7539,-1538910
7540,-1537336
7541,-1538055
7542,-1545255
7543,-1546511
7544,-1540031
7545,-1539931
7546,-1539881
7547,-1538681
7548,-1538481
7549,-1537881
7550,-1538809
7551,-1539709
7552,-1539282
7553,-1538982
7554,-1538932
7555,-1538467
7556,-1535637
7557,-1535415
7558,-1534815
7559,-1534615
7560,-1534565
7561,-1536965
7562,-1537967
7563,-1537367
7564,-1537167
7565,-1536567
7566,-1548717
7567,-1548117
7568,-1553517
7569,-1552917
7570,-1552867
7571,-1552469
7572,-1552269
7573,-1551669
7574,-1551469
7575,-1551169
7576,-1550969
7577,-1550569
7578,-1550369
7579,-1551669
7580,-1551469
7581,-1549669
7582,-1549469
7583,-1545869
7584,-1546294
7585,-1546194
7586,-1546144
7587,-1546044
7588,-1547519
7589,-1547419
7590,-1547219
7591,-1548289
7592,-1548089
7593,-1547253
7594,-1549066
7595,-1549466
7596,-1549766
7597,-1549666
7598,-1549466
7599,-1547666
7600,-1546782
7601,-1546982
7602,-1546932
7603,-1547628
7604,-1548039
7605,-1549769
7606,-1549569
7607,-1550369
7608,-1549969
7609,-1549869
7610,-1550544
7611,-1551144
7612,-1549600
7613,-1549900
7614,-1549343
7615,-1547982
7616,-1549674
7617,-1556874
7618,-1559617
7619,-1560269
7620,-1559969
7621,-1563569
7622,-1565179
7623,-1563579
7624,-1563379
7625,-1563279
7626,-1564479
7627,-1564179
7628,-1563979
7629,-1562874
7630,-1562824
7631,-1562724
7632,-1567524
7633,-1567224
7634,-1566198
7635,-1565976
7636,-1565776
7637,-1568155
7638,-1570603
7639,-1571003
7640,-1564326
7641,-1563726
7642,-1562926
7643,-1563726
7644,-1563526
7645,-1563893
7646,-1563203
7647,-1563103
7648,-1563053
7649,-1562453
7650,-1561853
7651,-1564493
7652,-1564293
7653,-1564193
7654,-1563507
7655,-1563107
7656,-1562907
7657,-1563833
7658,-1566113
7659,-1567413
7660,-1567104
7661,-1566904
7662,-1566704
7663,-1567104
7664,-1567625
7665,-1567525
7666,-1568408
7667,-1568308
7668,-1568258
7669,-1568658
7670,-1569333
7671,-1569733
7672,-1568933
7673,-1569353
7674,-1568750
7675,-1568550
7676,-1568137
7677,-1568619
7678,-1570779
7679,-1570679
7680,-1568031
7681,-1567668
7682,-1566640
7683,-1566540
7684,-1562940
7685,-1562840
7686,-1562790
7687,-1561590
7688,-1561390
7689,-1561090
7690,-1571890
7691,-1572490
7692,-1569905
7693,-1569805
